full_id,osm_id,osm_type,building,reg_id,ownership,addr:subdistrict,addr:district,addr:county,military,official_name,tower:type,healthcare,generator:source,trade,nurses_num,electricity,doctors_num,operator_name,emergency,dispensing,bed_count,product,industrial,operational_status,drinking_water,shop,layer,power,public_transport,tourism,denomination,pump,man_made,waste,construction,service_times,religion,capacity,toilets:handwashing,toilets:disposal,toilets:access,fee,phone,operator,opening_hours,brand:wikidata,brand,addr:state,description,amenity,office,name,addr:street,type,building:material,building:levels,addr:city,Building_Code,Ward_Code,Block_Code,Building_Area_m2,Building_Source,AI_Confidence,Boundary_Flag
w1338246217,1338246217,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B002-BLD0037,W08,W08-B002,151.18488173907676,OSM existing,,False
w1338246218,1338246218,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B002-BLD0038,W08,W08-B002,128.7573044876121,OSM existing,,False
w1338246219,1338246219,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B002-BLD0039,W08,W08-B002,138.11277027007336,OSM existing,,False
w1338246220,1338246220,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B002-BLD0040,W08,W08-B002,156.3564839949609,OSM existing,,False
w1338246221,1338246221,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B002-BLD0041,W08,W08-B002,40.88153601346799,OSM existing,,False
w1338246222,1338246222,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B002-BLD0042,W08,W08-B002,362.473501870443,OSM existing,,True
w1338246223,1338246223,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B184-BLD0015,W08,W08-B184,78.73092889334457,OSM existing,,False
w1338246693,1338246693,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W06-B135-BLD0034,W06,W06-B135,70.86042532242078,OSM existing,,False
w1338246694,1338246694,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W06-B135-BLD0035,W06,W06-B135,32.660540212048566,OSM existing,,False
w1338246695,1338246695,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W06-B135-BLD0036,W06,W06-B135,47.020371843414445,OSM existing,,False
w1338246696,1338246696,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W06-B135-BLD0037,W06,W06-B135,33.47635223983028,OSM existing,,False
w1338246697,1338246697,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W06-B135-BLD0038,W06,W06-B135,26.602803085507432,OSM existing,,False
w1338246698,1338246698,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W06-B135-BLD0039,W06,W06-B135,89.8070128379307,OSM existing,,False
w1338247233,1338247233,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W06-B122-BLD0016,W06,W06-B122,34.46942420451246,OSM existing,,False
w1338247234,1338247234,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W06-B122-BLD0017,W06,W06-B122,54.352747978749086,OSM existing,,True
w1338247235,1338247235,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W06-B188-BLD0010,W06,W06-B188,188.4820725963827,OSM existing,,False
w1338247236,1338247236,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W06-B161-BLD0005,W06,W06-B161,133.63352457356766,OSM existing,,True
w1338247281,1338247281,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B039-BLD0043,W08,W08-B039,152.69940553424328,OSM existing,,False
w1338247282,1338247282,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B095-BLD0018,W08,W08-B095,69.81926319976448,OSM existing,,False
w1338247283,1338247283,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B095-BLD0019,W08,W08-B095,128.74245670602696,OSM existing,,False
w1338247284,1338247284,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B095-BLD0020,W08,W08-B095,135.4692795693086,OSM existing,,False
w1338247285,1338247285,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B095-BLD0021,W08,W08-B095,128.49965596385715,OSM existing,,False
w1338247286,1338247286,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B095-BLD0022,W08,W08-B095,123.01178046086852,OSM existing,,False
w1338247287,1338247287,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B095-BLD0023,W08,W08-B095,131.72133282745807,OSM existing,,False
w1338247288,1338247288,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B039-BLD0044,W08,W08-B039,12.033830555627704,OSM existing,,False
w1338247289,1338247289,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B039-BLD0045,W08,W08-B039,117.94625069982727,OSM existing,,False
w1338247290,1338247290,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B010-BLD0038,W08,W08-B010,151.5180664224011,OSM existing,,False
w1338247291,1338247291,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B149-BLD0029,W08,W08-B149,56.59621180953045,OSM existing,,False
w1338247292,1338247292,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B149-BLD0030,W08,W08-B149,106.97381564285706,OSM existing,,False
w1338247293,1338247293,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B039-BLD0046,W08,W08-B039,157.10966900352716,OSM existing,,False
w1338248546,1338248546,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B115-BLD0025,W08,W08-B115,26.676265522134166,OSM existing,,False
w1338248547,1338248547,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B146-BLD0024,W08,W08-B146,208.96316527371187,OSM existing,,False
w1338248548,1338248548,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B146-BLD0025,W08,W08-B146,59.27843441881382,OSM existing,,False
w1338248549,1338248549,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B146-BLD0026,W08,W08-B146,100.99505239607825,OSM existing,,False
w1338248550,1338248550,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B146-BLD0027,W08,W08-B146,69.38372140641312,OSM existing,,False
w1338248551,1338248551,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B035-BLD0042,W08,W08-B035,19.644105559570345,OSM existing,,False
w1338248552,1338248552,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B098-BLD0010,W08,W08-B098,300.94815454999224,OSM existing,,False
w1338248553,1338248553,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B115-BLD0026,W08,W08-B115,114.82216713898104,OSM existing,,False
w1338248554,1338248554,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B115-BLD0027,W08,W08-B115,176.2912213371852,OSM existing,,False
w1338248555,1338248555,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B146-BLD0028,W08,W08-B146,142.99890635925266,OSM existing,,False
w1338248556,1338248556,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B146-BLD0029,W08,W08-B146,123.96436726792051,OSM existing,,False
w1338248557,1338248557,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B146-BLD0030,W08,W08-B146,229.65693815382087,OSM existing,,False
w1338248558,1338248558,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B146-BLD0031,W08,W08-B146,155.76047815462462,OSM existing,,False
w1338248802,1338248802,way,construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,W08-B045-BLD0059,W08,W08-B045,70.55402594237796,OSM existing,,True
w1338248803,1338248803,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B088-BLD0049,W08,W08-B088,111.07547380988183,OSM existing,,False
w1338248805,1338248805,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B048-BLD0039,W08,W08-B048,100.07907255078315,OSM existing,,True
w1338248806,1338248806,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B193-BLD0010,W08,W08-B193,133.55267792246548,OSM existing,,False
w1338248807,1338248807,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B193-BLD0011,W08,W08-B193,75.32683924751461,OSM existing,,False
w1338248808,1338248808,way,construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,W08-B010-BLD0039,W08,W08-B010,107.92280312227135,OSM existing,,False
w1338248809,1338248809,way,construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,W08-B040-BLD0042,W08,W08-B040,165.59540531623003,OSM existing,,False
w1338248810,1338248810,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B045-BLD0060,W08,W08-B045,108.77490760011631,OSM existing,,False
w1338248811,1338248811,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W04-B010-BLD0045,W04,W04-B010,60.57380626699354,OSM existing,,False
w1338248812,1338248812,way,construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,W04-B010-BLD0046,W04,W04-B010,333.7642827487098,OSM existing,,False
w1338249870,1338249870,way,construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W05-B041-BLD0004,W05,W05-B041,124.88299136716668,OSM existing,,False
w1338249871,1338249871,way,construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W05-B113-BLD0003,W05,W05-B113,107.28338288064506,OSM existing,,False
w1338249872,1338249872,way,construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W05-B113-BLD0004,W05,W05-B113,390.83300101933804,OSM existing,,False
w1338249873,1338249873,way,construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W05-B324-BLD0003,W05,W05-B324,152.090121463359,OSM existing,,False
w1338249874,1338249874,way,construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W05-B068-BLD0004,W05,W05-B068,195.3761027361694,OSM existing,,False
w1338249875,1338249875,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W05-B158-BLD0005,W05,W05-B158,107.085585113958,OSM existing,,False
w1338249876,1338249876,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W05-B070-BLD0003,W05,W05-B070,120.23719924761986,OSM existing,,True
w1338249877,1338249877,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W05-B113-BLD0005,W05,W05-B113,26.093016315719193,OSM existing,,False
w1338249878,1338249878,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W05-B113-BLD0006,W05,W05-B113,47.396865877501,OSM existing,,False
w1338249879,1338249879,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W05-B042-BLD0004,W05,W05-B042,129.62286985461193,OSM existing,,False
w1338249880,1338249880,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W05-B113-BLD0007,W05,W05-B113,184.74655766945529,OSM existing,,False
w1338249881,1338249881,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W05-B324-BLD0004,W05,W05-B324,227.16022327754476,OSM existing,,False
w1338249882,1338249882,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W05-B324-BLD0005,W05,W05-B324,192.07588369131062,OSM existing,,False
w1338249883,1338249883,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W05-B068-BLD0005,W05,W05-B068,210.23414254614855,OSM existing,,True
w1338249884,1338249884,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W05-B068-BLD0006,W05,W05-B068,183.4577897332856,OSM existing,,False
w1338249885,1338249885,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W05-B068-BLD0007,W05,W05-B068,79.14818946187998,OSM existing,,False
w1338249886,1338249886,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W05-B040-BLD0005,W05,W05-B040,115.38699981014855,OSM existing,,True
w1338249887,1338249887,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W05-B040-BLD0006,W05,W05-B040,133.2286967677015,OSM existing,,False
w1338249888,1338249888,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W05-B040-BLD0007,W05,W05-B040,86.95857727074596,OSM existing,,False
w1338249889,1338249889,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W05-B040-BLD0008,W05,W05-B040,108.15819341239013,OSM existing,,False
w1338249890,1338249890,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W05-B040-BLD0009,W05,W05-B040,155.77398106948453,OSM existing,,False
w1338249891,1338249891,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W05-B040-BLD0010,W05,W05-B040,95.32454205251747,OSM existing,,False
w1338249892,1338249892,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W05-B040-BLD0011,W05,W05-B040,87.86309856715877,OSM existing,,False
w1338249893,1338249893,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W05-B040-BLD0012,W05,W05-B040,200.3589776212074,OSM existing,,True
w1338249894,1338249894,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W05-B040-BLD0013,W05,W05-B040,176.4365982118977,OSM existing,,False
w1338249895,1338249895,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W05-B112-BLD0002,W05,W05-B112,150.00209880389914,OSM existing,,False
w1338249896,1338249896,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W05-B112-BLD0003,W05,W05-B112,33.056056388850116,OSM existing,,False
w1338249897,1338249897,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W05-B112-BLD0004,W05,W05-B112,167.138313332789,OSM existing,,False
w1338249898,1338249898,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W05-B112-BLD0005,W05,W05-B112,159.17915365353116,OSM existing,,False
w1338249899,1338249899,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W05-B041-BLD0005,W05,W05-B041,84.7696662697295,OSM existing,,False
w1338249900,1338249900,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W05-B041-BLD0006,W05,W05-B041,122.63400069904766,OSM existing,,True
w1338249901,1338249901,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W05-B041-BLD0007,W05,W05-B041,121.2630569503015,OSM existing,,True
w1338249902,1338249902,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W05-B041-BLD0008,W05,W05-B041,130.8963307351572,OSM existing,,False
w1338249903,1338249903,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W05-B041-BLD0009,W05,W05-B041,274.4714725666665,OSM existing,,False
w1338249904,1338249904,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W05-B319-BLD0001,W05,W05-B319,167.6176042489425,OSM existing,,True
w1338249905,1338249905,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W05-B319-BLD0002,W05,W05-B319,268.9201226045654,OSM existing,,True
w1338249906,1338249906,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W05-B019-BLD0001,W05,W05-B019,41.08094705763058,OSM existing,,True
w1338252308,1338252308,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B060-BLD0006,W08,W08-B060,96.45168277008463,OSM existing,,False
w1338252309,1338252309,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B060-BLD0007,W08,W08-B060,78.24809853500949,OSM existing,,False
w1338252310,1338252310,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B059-BLD0010,W08,W08-B059,68.59309967277581,OSM existing,,False
w1338252311,1338252311,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B024-BLD0014,W08,W08-B024,245.40196442931912,OSM existing,,False
w1338252312,1338252312,way,construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B024-BLD0015,W08,W08-B024,92.73746716421105,OSM existing,,False
w1338252313,1338252313,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B025-BLD0011,W08,W08-B025,14.903861318597194,OSM existing,,False
w1338252314,1338252314,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B025-BLD0012,W08,W08-B025,99.27817432115427,OSM existing,,False
w1338252315,1338252315,way,construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B025-BLD0013,W08,W08-B025,211.7511848424086,OSM existing,,False
w1338252316,1338252316,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B025-BLD0014,W08,W08-B025,156.11050144226414,OSM existing,,True
w1338252317,1338252317,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B061-BLD0005,W08,W08-B061,155.87911010187398,OSM existing,,False
w1338252318,1338252318,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B062-BLD0001,W08,W08-B062,193.0122981044512,OSM existing,,True
w1338252319,1338252319,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B062-BLD0002,W08,W08-B062,253.43867873299624,OSM existing,,False
w1338252320,1338252320,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B062-BLD0003,W08,W08-B062,92.41297030103198,OSM existing,,False
w1338252321,1338252321,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B062-BLD0004,W08,W08-B062,208.23081213543423,OSM existing,,False
w1338252322,1338252322,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B025-BLD0015,W08,W08-B025,238.1758838837531,OSM existing,,False
w1338252323,1338252323,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B063-BLD0001,W08,W08-B063,203.8454920609148,OSM existing,,True
w1338252324,1338252324,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B062-BLD0005,W08,W08-B062,33.690875026323965,OSM existing,,False
w1338252325,1338252325,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B062-BLD0006,W08,W08-B062,115.9693265563896,OSM existing,,False
w1338252326,1338252326,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B062-BLD0007,W08,W08-B062,49.97268359857775,OSM existing,,False
w1338252327,1338252327,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B026-BLD0009,W08,W08-B026,120.68086191977099,OSM existing,,False
w1338252328,1338252328,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B026-BLD0010,W08,W08-B026,126.7657509080407,OSM existing,,False
w1338252329,1338252329,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B026-BLD0011,W08,W08-B026,112.44948036645945,OSM existing,,False
w1338252330,1338252330,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B025-BLD0016,W08,W08-B025,136.55212717409339,OSM existing,,False
w1338252331,1338252331,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B025-BLD0017,W08,W08-B025,109.26080283889361,OSM existing,,False
w1338252332,1338252332,way,construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B025-BLD0018,W08,W08-B025,136.22490476423465,OSM existing,,False
w1338252333,1338252333,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B059-BLD0011,W08,W08-B059,169.28847245440053,OSM existing,,False
w1338252334,1338252334,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B059-BLD0012,W08,W08-B059,107.29840315157179,OSM existing,,False
w1338252335,1338252335,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B059-BLD0013,W08,W08-B059,97.18674277711078,OSM existing,,False
w1338252336,1338252336,way,construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B060-BLD0008,W08,W08-B060,168.53953518082614,OSM existing,,False
w1338252337,1338252337,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B060-BLD0009,W08,W08-B060,111.71223144257152,OSM existing,,False
w1338252338,1338252338,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B023-BLD0016,W08,W08-B023,166.26927746846036,OSM existing,,False
w1338252339,1338252339,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B023-BLD0017,W08,W08-B023,100.8794114469861,OSM existing,,False
w1338252340,1338252340,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B022-BLD0012,W08,W08-B022,164.4492502910005,OSM existing,,False
w1338252341,1338252341,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B023-BLD0018,W08,W08-B023,183.5192325773734,OSM existing,,True
w1338252342,1338252342,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B023-BLD0019,W08,W08-B023,69.85870387436653,OSM existing,,True
w1338252343,1338252343,way,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W08-B059-BLD0014,W08,W08-B059,25.60444107301241,OSM existing,,False
